true_label,predicted_label,features
L,N,"[0.25833333333333336, 0.03294527199010591, 0.21666666666666667, 0.2972222222222222, 3.0, 359.99999999999994, 1.0632369655050644, 4.093039533774685, 6.898129555567509, 0.7179077392675683, 0.5529568805052506]"
L,N,"[0.25277777777777777, 0.03788383804718293, 0.2111111111111111, 0.30277777777777776, 3.0, 360.0, 2.391290261112848, 10.719662645230123, 7.138066091184202, 0.5749954831511677, 0.1899628735259452]"
L,N,"[0.24444444444444446, 0.033869150292910905, 0.21388888888888888, 0.2916666666666667, 3.0, 360.00000000000006, 1.974602754759795, 8.515923604998223, 6.893920534568811, 0.5980998882963532, 0.258772940184894]"
V,N,"[0.24537037037037038, 0.03631235472431031, 0.2, 0.28888888888888886, 3.0, 360.0, 2.0425574186612514, 5.979090582126332, 6.391482917314617, 0.7017491231183897, 0.5070026379142185]"
L,N,"[0.24722222222222223, 0.037883838047182934, 0.20555555555555555, 0.2972222222222222, 3.0, 359.9999999999999, 1.4696378253644815, 6.687650739741295, 6.880122368782424, 0.6350409662527152, 0.26729336958396455]"
V,N,"[0.2574074074074074, 0.03729079734370792, 0.20555555555555555, 0.2916666666666667, 3.0, 360.0, 1.3683591754281932, 3.565357418845335, 6.389584717990085, 0.7369527187350374, 0.5212380534805345]"
V,N,"[0.24444444444444446, 0.02798533566612483, 0.20833333333333334, 0.2833333333333333, 4.0, 359.9999999999999, 1.7762655620859618, 4.857372752244297, 6.178487642104025, 0.7120568597457116, 0.5606436906938684]"
V,N,"[0.23611111111111113, 0.01767766952966368, 0.20833333333333334, 0.25277777777777777, 4.0, 360.0000000000001, 1.7476369778897325, 5.614778155847018, 6.709350192433385, 0.7338414261545149, 0.5223663473060858]"
L,N,"[0.2791666666666667, 0.012500000000000011, 0.26666666666666666, 0.2916666666666667, 2.0, 360.00000000000006, 1.607681096642068, 6.953903991094192, 6.741023471343224, 0.6328254504810475, 0.22714412313402615]"
L,N,"[0.2537037037037037, 0.03281489841975805, 0.22777777777777777, 0.3, 3.0, 360.0, 2.0000383885579542, 8.677238826271974, 6.992286917855295, 0.6056659278488569, 0.24181937467366763]"
V,N,"[0.24537037037037038, 0.03486698219215321, 0.21666666666666667, 0.29444444444444445, 3.0, 360.0, 0.4899563135070585, 1.6599844284178724, 6.429312791107108, 0.7591297014145378, 0.6498862479589443]"
V,N,"[0.25833333333333336, 0.03973937728495359, 0.20833333333333334, 0.3055555555555556, 3.0, 360.0, 1.0924132829368485, 3.4438266532990873, 6.629374810147862, 0.7545551398295165, 0.603403578195015]"
L,N,"[0.24259259259259258, 0.027058591104078628, 0.21944444444444444, 0.28055555555555556, 3.0, 360.0000000000001, 1.7695331298736143, 7.768040683473785, 6.939807840736201, 0.5821524518041307, 0.1913492774178278]"
L,N,"[0.2763888888888889, 0.015277777777777779, 0.2611111111111111, 0.2916666666666667, 2.0, 359.99999999999994, 1.7004599967654954, 7.363018493746118, 6.858529720623986, 0.6232793891946441, 0.2497513979668564]"
L,N,"[0.23796296296296296, 0.0321017330062217, 0.21388888888888888, 0.2833333333333333, 3.0, 359.9999999999999, 1.8114995400202538, 7.80949799825685, 6.803636541212871, 0.6057626891686142, 0.2088043877589201]"
L,N,"[0.2518518518518518, 0.040338927612577714, 0.21666666666666667, 0.30833333333333335, 3.0, 360.0, 2.244785928174106, 9.546887138714485, 6.912311176882898, 0.5823143962601364, 0.20657059546077094]"
~,N,"[0.2583333333333333, 0.02301815350862231, 0.23333333333333334, 0.28888888888888886, 3.0, 360.0, 1.2155348539419581, 4.174541597942092, 7.164627490932967, 0.6804519096524784, 0.41548157257356405]"
N,/,"[0.2777777777777778, 0.06047650293632567, 0.21944444444444444, 0.3611111111111111, 3.0, 360.00000000000006, 1.2839804270369886, 5.934795603474704, 7.76210266819815, 0.6723215349354118, 0.4311492933531264]"
N,/,"[0.27314814814814814, 0.061293219123834675, 0.2, 0.35, 3.0, 360.0, 1.7699095843748438, 8.120258460289946, 8.517923359503477, 0.6587883197901573, 0.4047282658764926]"
N,L,"[0.36388888888888893, 0.011111111111111101, 0.3527777777777778, 0.375, 2.0, 359.99999999999994, 0.2549072553165363, 3.693294515042595, 6.798901665144298, 0.6234618825696282, 0.34152327119939974]"
A,/,"[0.22708333333333336, 0.016122481619783198, 0.20277777777777778, 0.24722222222222223, 4.0, 360.0, 0.05863338163250904, 2.0212594687167407, 6.79595985636011, 0.7230303703490177, 0.5013795832951902]"
V,L,"[0.3666666666666667, 0.03888888888888889, 0.3277777777777778, 0.40555555555555556, 2.0, 360.0000000000001, 0.20578561792285985, 3.4228472920864395, 6.897990053311581, 0.653745462842266, 0.3266711928794144]"
A,/,"[0.22847222222222222, 0.014877975892797603, 0.21388888888888888, 0.25277777777777777, 4.0, 360.0, 0.15757941440763334, 2.5351100527107553, 6.980654059974157, 0.7142505557886257, 0.5028300142389681]"
~,N,"[0.2777777777777778, 0.03333333333333334, 0.24444444444444444, 0.3111111111111111, 2.0, 360.0000000000001, 0.6042170247707966, 2.9840806330114518, 6.557917470219598, 0.7014101646755455, 0.4708931906231446]"
N,R,"[0.2805555555555555, 0.07074704257367802, 0.2, 0.37222222222222223, 3.0, 360.0, 1.056292145091477, 3.8671707808036295, 7.5188747760057915, 0.7364522004687057, 0.6327614025072887]"
N,/,"[0.27685185185185185, 0.05444885343699687, 0.21944444444444444, 0.35, 3.0, 360.0, 1.8101222557432493, 8.217878711077876, 8.372287899776826, 0.6692273671274649, 0.4529166620909024]"
N,R,"[0.2805555555555556, 0.07647722165520114, 0.2, 0.38333333333333336, 3.0, 359.99999999999994, 1.1026384326230516, 3.262674914744398, 7.36278763306761, 0.760766063323833, 0.5663382499557936]"
~,N,"[0.2722222222222222, 0.027777777777777776, 0.24444444444444444, 0.3, 2.0, 359.99999999999994, 0.40979016360734255, 2.2874463175828117, 6.603152362133807, 0.7267125143937417, 0.5402471010438119]"
~,N,"[0.25277777777777777, 0.03424674446093876, 0.21388888888888888, 0.2972222222222222, 3.0, 360.0, 0.7721090955164038, 3.019227796695586, 6.878788578131205, 0.7118079319768894, 0.48318573433960327]"
N,/,"[0.275, 0.06165582153550553, 0.2111111111111111, 0.35833333333333334, 3.0, 360.0, 1.52275172491595, 7.141916082698108, 8.494074409616788, 0.6634839152271051, 0.4000166845635912]"
f,L,"[0.2326388888888889, 0.023519019752605695, 0.20277777777777778, 0.25833333333333336, 4.0, 359.99999999999994, 0.8775101313803334, 2.3093094033899435, 6.440590806122993, 0.7472780741333488, 0.5502850662157563]"
+,V,"[0.29629629629629634, 0.05378346567206522, 0.24166666666666667, 0.36944444444444446, 3.0, 360.0, 0.1978983604119575, -1.0209318723541623, 4.391709746722556, 0.8570027439588743, 0.8004180721350905]"
f,N,"[0.23125, 0.028892561198214893, 0.20833333333333334, 0.28055555555555556, 4.0, 359.99999999999994, 1.542917846051823, 4.145665971715737, 5.925321252425011, 0.7254828717114725, 0.5944407059665622]"
f,N,"[0.3652777777777778, 0.03472222222222224, 0.33055555555555555, 0.4, 2.0, 360.00000000000006, 0.8359081939937495, 2.771075989946045, 6.423056640355542, 0.7665573905627726, 0.5461002760310467]"
+,N,"[0.2657407407407408, 0.045830995076905856, 0.20555555555555555, 0.31666666666666665, 3.0, 360.0, 0.8647335632094278, 1.6449948467231756, 5.91292640554698, 0.7776876367105839, 0.7797933618105097]"
f,N,"[0.23680555555555555, 0.01263430930462517, 0.21666666666666667, 0.25, 4.0, 360.0, 2.3781701423231967, 9.25955637957234, 7.058404637418043, 0.6092941122693101, 0.3407710514681209]"
f,N,"[0.22708333333333333, 0.027524890531397783, 0.2, 0.2722222222222222, 4.0, 360.0, 1.5865575194582464, 5.211576442715437, 6.208896947895258, 0.677665187857849, 0.4040489767615078]"
f,/,"[0.27037037037037037, 0.05933155312444738, 0.20277777777777778, 0.3472222222222222, 3.0, 359.9999999999999, 1.488481066779993, 6.692908476352848, 7.805057052495744, 0.7039756016511194, 0.48826148170098527]"
f,N,"[0.23333333333333334, 0.016315750172876023, 0.21944444444444444, 0.2611111111111111, 4.0, 360.0, 1.326815176075649, 4.065637487490466, 6.507233089612342, 0.6940710824410032, 0.5473334623009054]"
+,N,"[0.262037037037037, 0.035452203183475285, 0.2222222222222222, 0.30833333333333335, 3.0, 360.0, 0.8488898813342156, 1.3177386204064714, 5.842530131438627, 0.777833037997683, 0.7084681903402139]"
f,N,"[0.2740740740740741, 0.04887275266813574, 0.22777777777777777, 0.3416666666666667, 3.0, 360.00000000000006, 2.7832223369417424, 15.105703441073555, 8.577158666551215, 0.585958413022985, 0.3999647789172722]"
f,N,"[0.23333333333333336, 0.041387956738198166, 0.2, 0.2916666666666667, 3.0, 360.00000000000006, 1.5549683301280541, 5.8823223901068875, 6.365266236851296, 0.7202587634805777, 0.5736298671670428]"
f,N,"[0.24166666666666667, 0.02429563289518875, 0.2111111111111111, 0.26944444444444443, 4.0, 360.0, 2.541598090215727, 10.85215756591005, 8.165677987681823, 0.592124285186616, 0.34086445637038243]"
/,V,"[0.26481481481481484, 0.042693118086661125, 0.23055555555555557, 0.325, 3.0, 359.9999999999998, 0.025726820433825938, -0.5435441584737717, 4.56049402952292, 0.8207515037093883, 0.5427375391058057]"
f,/,"[0.2722222222222222, 0.0632211482041169, 0.20833333333333334, 0.35833333333333334, 3.0, 360.00000000000006, 1.6143294096595666, 7.0815930464270025, 7.9470178512965255, 0.7006584419885284, 0.5504282760679611]"
f,R,"[0.27777777777777773, 0.06589054398021182, 0.2, 0.3611111111111111, 3.0, 360.00000000000006, 1.2605676403945831, 4.779904712078456, 7.472161816857357, 0.7173134798215238, 0.6231439125471289]"
f,V,"[0.3916666666666667, 0.008333333333333331, 0.38333333333333336, 0.4, 2.0, 359.99999999999994, -0.051834188714789495, -0.44885399720654995, 4.473921210403698, 0.7665264469377638, 0.5007731746862341]"
f,N,"[0.24305555555555552, 0.03272005274830485, 0.20277777777777778, 0.28055555555555556, 4.0, 360.0, 1.8298404584825982, 6.402906988843892, 7.051282700989008, 0.682792066109303, 0.48588708162602856]"
f,R,"[0.2796296296296296, 0.0724474171926613, 0.21388888888888888, 0.38055555555555554, 3.0, 360.0, 1.2254688022504727, 4.15290550058487, 6.163587117422994, 0.7313604336966963, 0.5787653325456691]"
f,N,"[0.22361111111111112, 0.0167244369149893, 0.2, 0.24722222222222223, 4.0, 359.99999999999994, 1.8460971241466915, 7.732308860586832, 7.142297137080321, 0.7009293483148825, 0.5827346005380614]"
f,N,"[0.23958333333333331, 0.026233092732672353, 0.2, 0.26944444444444443, 4.0, 360.0000000000001, 1.668100721223711, 5.074679203283463, 6.64446234191853, 0.6959730762287353, 0.4287478427616714]"
f,N,"[0.2375, 0.02393567769390846, 0.20277777777777778, 0.2611111111111111, 4.0, 360.0, 3.513807235444166, 19.280258297016665, 8.608459771081405, 0.5040081250256824, 0.2242093102062995]"
f,N,"[0.22222222222222224, 0.018002057495577387, 0.2, 0.25, 4.0, 360.0, 2.449147845372019, 11.78869674686394, 7.861384411165632, 0.667364260964204, 0.4452423532143265]"
f,N,"[0.29305555555555557, 0.015277777777777779, 0.2777777777777778, 0.30833333333333335, 2.0, 359.9999999999999, 2.171183544814773, 13.55453732957415, 9.081729543289063, 0.548428853487035, 0.2107919325094589]"
/,R,"[0.24444444444444446, 0.029745145192979643, 0.2111111111111111, 0.2833333333333333, 3.0, 359.9999999999999, -0.8005904749793392, 2.078692856450429, 6.364568976971086, 0.6797806295065072, 0.3857626557430839]"
f,N,"[0.2375, 0.021561353744805594, 0.20277777777777778, 0.2611111111111111, 4.0, 360.0, 2.180502072311038, 7.970343955279489, 7.044657086644143, 0.6268878121098989, 0.37257083765279225]"
f,N,"[0.2712962962962963, 0.040338927612577714, 0.22777777777777777, 0.325, 3.0, 360.0, -0.0590121191731148, 2.690186519606157, 7.063178211228408, 0.7221677896722437, 0.45496408566137947]"
f,N,"[0.2375, 0.0271100295776988, 0.20277777777777778, 0.26666666666666666, 4.0, 360.0, 0.43770251303248164, 1.5792889122761977, 6.634457942054004, 0.7662367025953013, 0.627178459665255]"
f,N,"[0.22569444444444448, 0.028624255341006884, 0.20555555555555555, 0.275, 4.0, 360.00000000000006, 0.5086632929128946, 1.6938277111815356, 6.561416497504489, 0.7576800137115431, 0.6404056170861749]"
f,N,"[0.21574074074074076, 0.006928995160692485, 0.20833333333333334, 0.225, 3.0, 360.00000000000006, 2.40366669703188, 11.663534832740561, 8.281595574324728, 0.6432724834034012, 0.4825382081903382]"
f,N,"[0.287962962962963, 0.08118633413623322, 0.20277777777777778, 0.3972222222222222, 3.0, 360.00000000000006, 1.216828215797467, 4.146187875166557, 7.178172262788456, 0.7129688266200332, 0.41807955210697484]"
f,R,"[0.29537037037037034, 0.07550697421435226, 0.21666666666666667, 0.3972222222222222, 3.0, 360.0, 1.3325196791742353, 3.4300093196480086, 6.688420837924517, 0.7755862520931127, 0.609247500694199]"
f,N,"[0.24027777777777776, 0.03370739194308777, 0.20555555555555555, 0.28055555555555556, 4.0, 360.00000000000006, 2.31948720749939, 9.992093610661835, 8.085945925556114, 0.611419986354582, 0.3493098992962794]"
V,"""","[0.3208333333333333, 0.018055555555555575, 0.30277777777777776, 0.3388888888888889, 2.0, 360.0, -0.33600469043863995, -0.6180156986656282, 4.174945113026096, 0.8284206941978485, 0.5874621140324128]"
N,R,"[0.2814814814814815, 0.06343775234429867, 0.2222222222222222, 0.36944444444444446, 3.0, 360.0, 1.3053663722328988, 4.602752957892856, 6.878326390892428, 0.7476677975222719, 0.6189137131428293]"
V,"""","[0.33333333333333337, 0.03611111111111112, 0.2972222222222222, 0.36944444444444446, 2.0, 359.99999999999994, -0.2249758268757279, -0.5307198056980984, 4.317649860897875, 0.8319231152403652, 0.5439215808433131]"
V,"""","[0.33333333333333337, 0.027777777777777762, 0.3055555555555556, 0.3611111111111111, 2.0, 360.00000000000006, -0.16925369523052308, -0.7783400288791649, 4.268729861992583, 0.8538026544968143, 0.6932761746771218]"
N,R,"[0.28611111111111115, 0.07074704257367803, 0.23333333333333334, 0.3861111111111111, 3.0, 360.0, 1.2072223433373404, 4.619509724037968, 7.033715462177305, 0.7364334526184451, 0.6509610923317206]"
x,R,"[0.27777777777777773, 0.07275444918727107, 0.2222222222222222, 0.38055555555555554, 3.0, 360.0, 1.4773754899078029, 5.483295392013563, 7.153847247320312, 0.717129111270415, 0.5897902354800086]"
N,R,"[0.28703703703703703, 0.07485697382002866, 0.2111111111111111, 0.3888888888888889, 3.0, 359.99999999999994, 1.0738979344724233, 3.8738839098091695, 7.002626606382024, 0.7516937477243463, 0.6642101891429977]"
N,R,"[0.3, 0.08055555555555555, 0.21944444444444444, 0.38055555555555554, 2.0, 359.9999999999999, 1.2713484501292023, 4.55216269605902, 6.940279975249302, 0.7520437088198018, 0.6776464298306357]"
N,R,"[0.3013888888888889, 0.07638888888888888, 0.225, 0.37777777777777777, 2.0, 359.99999999999994, 1.4433124600438254, 4.848319709698547, 6.577476249971188, 0.7250706924676679, 0.6011926461645762]"
N,R,"[0.2851851851851852, 0.07287219396278148, 0.21666666666666667, 0.3861111111111111, 3.0, 360.0, 1.341128244794839, 4.0215898018542635, 6.4441568502043225, 0.7553545053399132, 0.6990832074304869]"
x,N,"[0.28703703703703703, 0.08368239650144448, 0.2, 0.4, 3.0, 360.0, 2.1561328266823496, 8.342538895364475, 7.534410533290073, 0.6772120458392746, 0.39093160552947304]"
x,N,"[0.23819444444444443, 0.03728720488516332, 0.20277777777777778, 0.3, 4.0, 359.99999999999994, 2.2665356797160094, 9.51736825928766, 7.479097108408988, 0.6259114216396005, 0.39470629103900573]"
x,N,"[0.23148148148148148, 0.0242514830624237, 0.20555555555555555, 0.2638888888888889, 3.0, 360.00000000000006, 2.6843594825015633, 10.986743054294456, 7.23067177526961, 0.6168659977339945, 0.36614461199419035]"
x,N,"[0.3027777777777778, 0.1, 0.20277777777777778, 0.4027777777777778, 2.0, 360.00000000000006, 3.021210915410939, 14.086078533451843, 8.140650874811218, 0.59092867987204, 0.42162266574298546]"
x,N,"[0.23194444444444445, 0.03635070091195112, 0.2, 0.2916666666666667, 4.0, 359.99999999999994, 2.537475125585564, 10.312242087905759, 7.510484656568531, 0.6320526520809837, 0.42059320332489053]"
x,N,"[0.22222222222222224, 0.02555958100341161, 0.20277777777777778, 0.25833333333333336, 3.0, 360.0, 2.1096878675534083, 7.127269321858941, 6.721084417823581, 0.6698726615183881, 0.3475914045158771]"
x,N,"[0.23194444444444445, 0.031334761590773544, 0.20277777777777778, 0.2833333333333333, 4.0, 360.00000000000006, 1.889435981693678, 8.013443534672893, 7.522403479910968, 0.6235171798555582, 0.3836633359624875]"
N,R,"[0.29444444444444445, 0.08186986562294665, 0.21944444444444444, 0.4083333333333333, 3.0, 360.0, 1.296471691525665, 4.427399102883214, 6.8583061374413825, 0.7634448003782435, 0.6360806281183504]"
x,N,"[0.23958333333333331, 0.03477079935311123, 0.20277777777777778, 0.2833333333333333, 4.0, 359.9999999999999, 0.8211652378361188, 2.3019701203940315, 6.258865162283078, 0.7539395326881219, 0.6768955624962534]"
x,N,"[0.2326388888888889, 0.028353410642491115, 0.2, 0.2777777777777778, 4.0, 360.0, 1.8061425971499288, 5.547840504141938, 6.788351534956043, 0.7108515017267314, 0.40790421869436716]"
N,R,"[0.2759259259259259, 0.07202013512085206, 0.225, 0.37777777777777777, 3.0, 360.0, 1.215159795690557, 3.8288326369353944, 6.669966964169632, 0.7371710438056869, 0.5467300728925005]"
N,R,"[0.3138888888888889, 0.09166666666666667, 0.2222222222222222, 0.40555555555555556, 2.0, 360.0, 1.1841222757317658, 4.512534406273929, 7.131604358883939, 0.7435705198818228, 0.6468541245384969]"
x,N,"[0.2972222222222222, 0.07204393949602558, 0.2, 0.37222222222222223, 3.0, 359.99999999999994, 2.820275906850995, 13.654963835291728, 8.130908523444631, 0.5721876742567062, 0.34924600872737643]"
N,R,"[0.2898148148148148, 0.08067785522515543, 0.20277777777777778, 0.3972222222222222, 3.0, 360.0, 1.394803785934115, 4.821889010982542, 6.881745432894302, 0.7577916920722847, 0.593119255964095]"
x,N,"[0.23981481481481481, 0.027248035128818814, 0.20555555555555555, 0.2722222222222222, 3.0, 359.99999999999994, 2.3517429024772025, 9.193436078825464, 7.213883725103276, 0.6261068567692847, 0.3744763865048918]"
x,R,"[0.27499999999999997, 0.08327158205895227, 0.20277777777777778, 0.39166666666666666, 3.0, 360.0, 1.3456491792442, 3.9263251151460796, 6.492751785069295, 0.7111139410592809, 0.5784208336423101]"
x,N,"[0.2157407407407407, 0.011415581486979591, 0.20277777777777778, 0.23055555555555557, 3.0, 360.0, 2.4099159789507447, 9.155077386094442, 7.0847855699265025, 0.6455781159437401, 0.5004264581717152]"
x,N,"[0.23125, 0.03759632689899768, 0.20277777777777778, 0.29444444444444445, 4.0, 360.00000000000006, 1.3210025414027455, 3.750940520530465, 6.465657242571174, 0.7156228752119336, 0.564651917846416]"
